x-axis,1,2,3
-2.214990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.212490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.209990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.207490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.204990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.202490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.199990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.197490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.194990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.192490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.189990E+00,-5.025E-03,-5.025E-03,-10.050E-03
-2.187490E+00,-5.025E-03,-5.025E-03,-10.050E-03
-2.184990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.182490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.179990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.177490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.174990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.172490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.169990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.167490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.164990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.162490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.159990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.157490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.154990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.152490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.149990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.147490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.144990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.142490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.139990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.137490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.134990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.132490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.129990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.127490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.124990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.122490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.119990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.117490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.114990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.112490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.109990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.107490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.104990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.102490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-2.099990E+00,+3.135678E+00,-5.025E-03,-10.050E-03
-2.097490E+00,+3.135678E+00,-5.025E-03,-10.050E-03
-2.094990E+00,+3.135678E+00,-5.025E-03,-10.050E-03
-2.092490E+00,+3.135678E+00,-5.025E-03,-10.050E-03
-2.089990E+00,+3.135678E+00,-10.050E-03,-10.050E-03
-2.087490E+00,+3.135678E+00,-5.025E-03,-10.050E-03
-2.084990E+00,+3.135678E+00,-5.025E-03,-10.050E-03
-2.082490E+00,+3.135678E+00,-10.050E-03,-10.050E-03
-2.079990E+00,+3.135678E+00,-10.050E-03,-10.050E-03
-2.077490E+00,+3.135678E+00,-5.025E-03,-10.050E-03
-2.074990E+00,+3.135678E+00,-5.025E-03,-10.050E-03
-2.072490E+00,+3.135678E+00,-10.050E-03,-10.050E-03
-2.069990E+00,+3.135678E+00,-5.025E-03,-10.050E-03
-2.067490E+00,+3.135678E+00,-5.025E-03,-10.050E-03
-2.064990E+00,+3.135678E+00,-10.050E-03,-15.075E-03
-2.062490E+00,+3.135678E+00,-10.050E-03,-10.050E-03
-2.059990E+00,+3.135678E+00,-5.025E-03,-10.050E-03
-2.057490E+00,+3.135678E+00,-10.050E-03,-15.075E-03
-2.054990E+00,+3.135678E+00,-5.025E-03,-10.050E-03
-2.052490E+00,+3.135678E+00,-10.050E-03,-10.050E-03
-2.049990E+00,+3.135678E+00,-10.050E-03,-10.050E-03
-2.047490E+00,+3.135678E+00,-10.050E-03,-10.050E-03
-2.044990E+00,+3.135678E+00,-10.050E-03,-10.050E-03
-2.042490E+00,+3.135678E+00,-5.025E-03,-10.050E-03
-2.039990E+00,+3.135678E+00,-5.025E-03,-10.050E-03
-2.037490E+00,+3.135678E+00,-5.025E-03,-10.050E-03
-2.034990E+00,+3.135678E+00,-10.050E-03,-10.050E-03
-2.032490E+00,+3.135678E+00,-10.050E-03,-10.050E-03
-2.029990E+00,+3.135678E+00,-10.050E-03,-10.050E-03
-2.027490E+00,+3.135678E+00,-10.050E-03,-10.050E-03
-2.024990E+00,+3.135678E+00,-5.025E-03,+3.266332E+00
-2.022490E+00,+3.135678E+00,-10.050E-03,+3.266332E+00
-2.019990E+00,+3.135678E+00,-5.025E-03,+3.261306E+00
-2.017490E+00,+3.135678E+00,-10.050E-03,+3.266332E+00
-2.014990E+00,+3.135678E+00,-5.025E-03,+3.266332E+00
-2.012490E+00,+3.135678E+00,-10.050E-03,+3.266332E+00
-2.009990E+00,+3.135678E+00,-10.050E-03,+3.261306E+00
-2.007490E+00,+3.135678E+00,-10.050E-03,+3.266332E+00
-2.004990E+00,+3.135678E+00,-10.050E-03,+3.266332E+00
-2.002490E+00,+3.135678E+00,-10.050E-03,+3.261306E+00
-1.999990E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.997490E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.994990E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.992490E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.989990E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.987490E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.984990E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.982490E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.979990E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.977490E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.974990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.972490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.969990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.967490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.964990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.962490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.959990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.957490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.954990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.952490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.949990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.947490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.944990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.942490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.939990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.937490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.934990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.932490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.929990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.927490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.924990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.922490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.919990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.917490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.914990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.912490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.909990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.907490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.904990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.902490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.899990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.897490E+00,-5.025E-03,-5.025E-03,-10.050E-03
-1.894990E+00,-5.025E-03,-5.025E-03,-10.050E-03
-1.892490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.889990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.887490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.884990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.882490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.879990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.877490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.874990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.872490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.869990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.867490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.864990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.862490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.859990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.857490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.854990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.852490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.849990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.847490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.844990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.842490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.839990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.837490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.834990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.832490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.829990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.827490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.824990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.822490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.819990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.817490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.814990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.812490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.809990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.807490E+00,-5.025E-03,-5.025E-03,-10.050E-03
-1.804990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.802490E+00,-5.025E-03,-5.025E-03,-10.050E-03
-1.799990E+00,-5.025E-03,-5.025E-03,-10.050E-03
-1.797490E+00,-5.025E-03,-5.025E-03,-10.050E-03
-1.794990E+00,-5.025E-03,-5.025E-03,-10.050E-03
-1.792490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.789990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.787490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.784990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.782490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.779990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.777490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.774990E+00,-5.025E-03,-10.050E-03,+3.266332E+00
-1.772490E+00,-5.025E-03,-10.050E-03,+3.266332E+00
-1.769990E+00,-5.025E-03,-10.050E-03,+3.261306E+00
-1.767490E+00,-5.025E-03,-10.050E-03,+3.261306E+00
-1.764990E+00,-5.025E-03,-10.050E-03,+3.266332E+00
-1.762490E+00,-5.025E-03,-10.050E-03,+3.266332E+00
-1.759990E+00,-5.025E-03,-10.050E-03,+3.266332E+00
-1.757490E+00,-5.025E-03,-10.050E-03,+3.266332E+00
-1.754990E+00,-5.025E-03,-10.050E-03,+3.266332E+00
-1.752490E+00,-5.025E-03,-10.050E-03,+3.266332E+00
-1.749990E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.747490E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.744990E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.742490E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.739990E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.737490E+00,-5.025E-03,+3.286432E+00,-15.075E-03
-1.734990E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.732490E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.729990E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.727490E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.724990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.722490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.719990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.717490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.714990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.712490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.709990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.707490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.704990E+00,-5.025E-03,-5.025E-03,-10.050E-03
-1.702490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.699990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.697490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.694990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.692490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.689990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.687490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.684990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.682490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.679990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.677490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.674990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.672490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.669990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.667490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.664990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.662490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.659990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.657490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.654990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.652490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.649990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.647490E+00,-5.025E-03,-5.025E-03,-10.050E-03
-1.644990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.642490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.639990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.637490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.634990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.632490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.629990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.627490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.624990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.622490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.619990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.617490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.614990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.612490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.609990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.607490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.604990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.602490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.599990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.597490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.594990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.592490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.589990E+00,-5.025E-03,-5.025E-03,-10.050E-03
-1.587490E+00,-5.025E-03,-5.025E-03,-10.050E-03
-1.584990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.582490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.579990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.577490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.574990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.572490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.569990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.567490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.564990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.562490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.559990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.557490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.554990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.552490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.549990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.547490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.544990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.542490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.539990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.537490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.534990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.532490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.529990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.527490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.524990E+00,-5.025E-03,-10.050E-03,+3.261306E+00
-1.522490E+00,-5.025E-03,-10.050E-03,+3.266332E+00
-1.519990E+00,-5.025E-03,-10.050E-03,+3.261306E+00
-1.517490E+00,-5.025E-03,-10.050E-03,+3.261306E+00
-1.514990E+00,-5.025E-03,-10.050E-03,+3.261306E+00
-1.512490E+00,-5.025E-03,-10.050E-03,+3.266332E+00
-1.509990E+00,-5.025E-03,-10.050E-03,+3.266332E+00
-1.507490E+00,-5.025E-03,-10.050E-03,+3.261306E+00
-1.504990E+00,-5.025E-03,-10.050E-03,+3.266332E+00
-1.502490E+00,-5.025E-03,-10.050E-03,+3.266332E+00
-1.499990E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.497490E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.494990E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.492490E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.489990E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.487490E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.484990E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.482490E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.479990E+00,-5.025E-03,+3.286432E+00,-10.050E-03
-1.477490E+00,+0.0E+00,+3.286432E+00,-10.050E-03
-1.474990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.472490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.469990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.467490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.464990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.462490E+00,-5.025E-03,-5.025E-03,-10.050E-03
-1.459990E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.457490E+00,-5.025E-03,-10.050E-03,-10.050E-03
-1.454990E+00,-5.025E-03,-10.050E-03,-10.050E-03
